label1	timestamp	label2	robot_id	label3	milestone
@@TS	234190	Robot	1	ExecCount	210
@@TS	234764	Robot	0	ExecCount	210
@@TS	235104	Robot	1	ExecCount	212
@@TS	235674	Robot	0	ExecCount	212
@@TS	238414	Robot	1	ExecCount	214
@@TS	238988	Robot	0	ExecCount	214
@@TS	241044	Robot	1	ExecCount	216
@@TS	241614	Robot	0	ExecCount	216
@@TS	242842	Robot	1	ExecCount	218
@@TS	243420	Robot	0	ExecCount	218
@@TS	243634	Robot	1	ExecCount	220
@@TS	244208	Robot	0	ExecCount	220
@@TS	245036	Robot	1	ExecCount	222
@@TS	245622	Robot	0	ExecCount	222
@@TS	248990	Robot	1	ExecCount	224
@@TS	249558	Robot	0	ExecCount	224
@@TS	252476	Robot	1	ExecCount	226
@@TS	253102	Robot	0	ExecCount	226
@@TS	254422	Robot	1	ExecCount	228
@@TS	255026	Robot	0	ExecCount	228
@@TS	255690	Robot	1	ExecCount	230
@@TS	256288	Robot	0	ExecCount	230
@@TS	257568	Robot	1	ExecCount	232
@@TS	258158	Robot	0	ExecCount	232
@@TS	263068	Robot	1	ExecCount	237
@@TS	263542	Robot	1	ExecCount	239
@@TS	263698	Robot	0	ExecCount	237
@@TS	264176	Robot	0	ExecCount	239
@@TS	264346	Robot	1	ExecCount	241
@@TS	264986	Robot	0	ExecCount	241
@@TS	266040	Robot	1	ExecCount	243
@@TS	266672	Robot	0	ExecCount	243
@@TS	269708	Robot	1	ExecCount	245
@@TS	270350	Robot	0	ExecCount	245
@@TS	273140	Robot	1	ExecCount	247
@@TS	273774	Robot	0	ExecCount	247
@@TS	276378	Robot	1	ExecCount	249
@@TS	277064	Robot	0	ExecCount	249
@@TS	277902	Robot	1	ExecCount	251
@@TS	278616	Robot	0	ExecCount	251
@@TS	279607	Robot	1	ExecCount	253
@@TS	280328	Robot	0	ExecCount	253
@@TS	282816	Robot	1	ExecCount	255
@@TS	283534	Robot	0	ExecCount	255
